Date,Zero,One,Two,Three,Four,Five,Six,Seven,Eight,Nine
2015-03-10,15,10,12,11,7,5,10,10,9,18
2015-03-11,8,7,10,8,14,13,20,6,4,17
2015-03-12,8,8,7,7,15,13,14,16,6,13
2015-03-13,7,13,13,10,12,9,8,11,10,14
2015-03-14,13,15,3,11,13,10,5,13,10,14
2015-03-15,6,8,11,8,13,7,8,14,19,13
2015-03-16,8,5,5,20,11,12,7,16,13,10
2015-03-17,12,13,13,11,8,11,9,8,11,11
2015-03-18,12,5,10,12,10,15,12,13,10,8
2015-03-19,10,12,9,17,5,11,15,9,7,12
2015-03-20,7,12,14,8,6,8,12,19,10,11
2015-03-21,14,7,10,13,6,13,12,8,9,15
2015-03-22,10,7,9,12,8,17,17,11,11,5
2015-03-23,15,9,10,16,21,5,6,7,7,11
2015-03-24,9,9,12,16,12,13,6,10,14,6
2015-03-25,12,9,10,14,12,7,15,12,4,12
2015-03-26,14,11,11,13,13,10,10,15,7,3
2015-03-27,9,10,12,12,14,9,7,8,8,18
2015-03-28,12,10,8,12,13,12,12,10,9,9
2015-03-29,12,5,17,7,7,16,12,7,8,16
2015-03-30,7,8,12,15,14,8,13,9,7,14
2015-03-31,17,13,7,7,9,13,12,11,10,8
2015-04-01,13,8,8,8,8,12,15,12,12,11
2015-04-02,10,9,10,10,9,14,9,14,13,9
2015-04-03,14,9,6,7,15,11,12,12,7,14
2015-04-04,15,11,14,12,11,13,11,9,6,5
2015-04-05,19,11,5,10,9,11,12,9,9,12
2015-04-06,13,11,11,10,12,11,10,13,7,9
2015-04-07,16,7,7,12,15,8,10,12,9,11
2015-04-08,8,8,7,10,12,15,9,16,11,11
2015-04-09,11,11,7,8,14,16,12,8,11,9
2015-04-10,11,9,13,11,13,10,13,10,11,6
2015-04-11,10,14,8,17,9,12,6,9,13,9
2015-04-12,9,13,11,9,13,8,14,9,12,9
2015-04-13,9,10,10,16,15,10,5,13,10,9
2015-04-14,14,22,5,6,10,13,7,4,17,9
2015-04-15,6,11,7,12,14,15,11,8,15,8
2015-04-16,4,8,11,18,8,11,21,8,7,11
2015-04-17,10,8,7,10,17,10,13,9,18,5
2015-04-18,12,9,16,10,13,13,8,11,8,7
2015-04-19,16,9,15,11,6,10,11,8,8,13
2015-04-20,19,12,8,10,8,10,9,10,11,10
2015-04-21,11,7,9,14,14,9,12,11,10,10
2015-04-22,12,12,14,11,5,7,12,8,10,16
2015-04-23,15,14,9,8,6,19,10,9,7,10
2015-04-24,13,13,11,8,9,9,10,12,10,12
2015-04-25,13,10,13,7,11,13,10,10,13,7
2015-04-26,5,11,9,12,13,12,16,8,8,13
2015-04-27,11,16,11,11,8,11,7,12,15,5
2015-04-28,11,4,9,10,13,9,8,16,9,18
2015-04-29,11,11,11,14,6,11,14,11,11,7
2015-04-30,9,5,13,17,12,8,6,13,12,12
2015-05-01,13,8,6,9,18,8,9,10,11,15
2015-05-02,10,9,10,5,14,15,5,13,12,14
2015-05-03,16,15,8,13,13,12,8,13,7,2
2015-05-04,15,9,11,8,10,13,19,5,6,11
2015-05-05,10,13,4,8,19,10,7,6,16,14
2015-05-06,12,8,7,14,8,11,9,11,14,13
2015-05-07,13,10,9,9,18,14,10,6,11,7
2015-05-08,13,11,14,13,8,12,12,8,7,9
2015-05-09,14,9,12,8,16,11,6,9,5,17
2015-05-10,10,9,8,8,9,5,11,11,16,20
2015-05-11,13,16,10,3,17,12,7,9,6,14
2015-05-12,7,9,8,13,8,12,10,13,11,16
2015-05-13,16,12,9,9,12,11,6,15,8,9
2015-05-14,7,8,5,18,12,13,12,7,12,13
2015-05-15,11,14,8,11,7,7,17,10,14,8
2015-05-16,11,10,12,10,15,10,11,7,15,6
2015-05-17,11,11,14,9,6,11,9,14,11,11
2015-05-18,16,14,12,13,10,10,9,6,5,12
2015-05-19,10,9,15,10,11,10,9,11,14,8
2015-05-20,8,16,7,8,10,7,14,16,13,8
2015-05-21,9,9,10,8,15,13,7,7,16,13
2015-05-22,7,11,17,12,9,7,8,16,10,10
2015-05-23,11,11,8,6,15,15,12,6,7,16
2015-05-24,9,8,12,12,12,6,13,11,12,12
2015-05-25,10,13,6,18,8,6,13,11,12,10
2015-05-26,14,12,10,12,11,9,12,11,10,6
2015-05-27,7,10,12,10,12,18,9,6,14,9
2015-05-28,8,14,9,11,11,11,12,11,7,13
2015-05-29,10,12,16,8,13,11,9,14,7,7
2015-05-30,13,8,12,11,9,8,14,14,13,5
2015-05-31,6,14,10,12,7,8,21,9,12,8
2015-06-01,9,14,12,15,4,14,9,7,14,9
2015-06-02,7,12,10,17,7,11,9,15,11,8
2015-06-03,15,10,12,13,7,13,8,9,16,4
2015-06-04,13,6,6,16,8,9,10,11,11,17
2015-06-05,6,9,7,14,9,13,11,15,15,8
2015-06-06,15,7,13,8,8,10,12,11,11,12
2015-06-07,7,16,9,13,6,12,13,8,14,9
2015-06-08,11,7,11,12,8,13,15,13,10,7
2015-06-09,15,7,9,9,10,8,12,12,13,12
2015-06-10,12,12,9,10,10,14,12,10,13,5
2015-06-11,8,13,10,11,12,10,7,14,6,16
2015-06-12,11,15,15,11,10,13,7,9,4,12
2015-06-13,12,8,13,7,13,7,6,15,16,10
2015-06-14,10,11,11,12,13,8,7,13,13,9
2015-06-15,13,7,11,11,14,8,13,10,9,11
2015-06-16,10,12,13,9,7,11,12,13,10,10
2015-06-17,11,10,9,9,14,10,9,9,13,13
2015-06-18,15,12,11,15,6,4,8,17,7,12
2015-06-19,13,9,10,9,8,8,7,15,13,15
2015-06-20,6,15,12,11,8,12,11,10,11,11
2015-06-21,10,14,5,11,9,15,14,8,9,12
2015-06-22,12,9,15,9,14,9,11,6,8,14
2015-06-23,7,12,9,11,12,13,8,13,12,10
2015-06-24,13,11,12,10,7,11,9,12,11,11
2015-06-25,9,12,7,13,11,8,13,11,10,13
2015-06-26,9,17,10,12,10,11,9,7,10,12
2015-06-27,10,15,16,11,8,6,10,13,9,9
2015-06-28,14,4,19,12,7,14,8,10,10,9
2015-06-29,8,10,20,11,10,6,6,11,10,15
2015-06-30,9,11,10,12,12,6,18,10,6,13
2015-07-01,14,13,14,9,7,13,15,7,8,7
2015-07-02,9,10,11,7,17,11,12,10,8,12
2015-07-03,10,10,17,18,10,11,10,8,6,7
2015-07-04,14,15,9,10,10,13,11,9,7,9
2015-07-05,9,14,19,10,6,5,11,8,11,14
2015-07-06,14,11,7,15,9,9,13,9,9,11
2015-07-07,11,8,6,14,17,10,10,11,8,12
2015-07-08,12,11,8,10,15,8,12,10,12,9
2015-07-09,14,12,12,12,8,6,9,16,12,6
2015-07-10,7,16,11,12,13,8,10,11,10,9
2015-07-11,18,14,8,11,10,8,10,6,15,7
2015-07-12,7,15,11,12,9,6,8,18,15,6
2015-07-13,11,14,11,15,14,9,9,7,6,11
2015-07-14,15,13,6,13,9,13,12,8,12,6
2015-07-15,7,7,13,13,11,11,13,10,14,8
2015-07-16,13,10,12,8,14,9,10,15,8,8
2015-07-17,13,12,13,7,7,9,8,12,9,17
2015-07-18,11,8,11,10,12,19,5,8,10,13
2015-07-19,12,13,9,15,10,9,10,11,6,12
2015-07-20,9,8,5,13,12,12,10,14,9,15
2015-07-21,12,5,12,11,9,8,16,11,10,13
2015-07-22,8,8,9,10,11,11,11,12,12,15
2015-07-23,12,15,6,11,16,14,8,5,12,8
2015-07-24,7,15,12,6,12,11,14,7,11,12
2015-07-25,10,10,11,9,12,10,11,12,12,10
2015-07-26,13,12,8,13,12,12,8,7,7,15
2015-07-27,21,9,10,11,6,8,8,11,8,15
2015-07-28,13,12,4,12,12,19,6,16,8,5
2015-07-29,10,6,11,12,13,7,17,10,10,11
2015-07-30,6,9,11,17,6,14,13,9,10,12
2015-07-31,10,14,9,12,10,10,11,10,9,12
2015-08-01,12,7,9,15,9,11,12,10,15,7
2015-08-02,9,12,9,9,19,13,9,7,8,12
2015-08-03,18,9,14,6,6,6,15,12,8,13
2015-08-04,12,8,8,8,10,11,12,16,13,9
2015-08-05,9,8,11,10,10,14,10,13,7,15
2015-08-06,11,12,13,10,9,7,12,15,11,7
2015-08-07,15,13,11,11,11,10,9,9,7,11
2015-08-08,7,15,10,12,11,7,14,7,14,10
2015-08-09,12,7,15,12,8,10,11,8,16,8
2015-08-10,10,13,9,8,7,14,9,18,8,11
2015-08-11,13,6,10,11,12,8,13,13,12,9
2015-08-12,8,7,12,13,7,8,14,11,18,9
2015-08-13,14,6,10,8,10,16,10,12,10,11
2015-08-14,9,17,11,11,9,9,8,10,11,12
2015-08-15,10,10,10,14,8,19,6,9,9,12
2015-08-16,6,10,6,12,16,15,12,13,8,9
2015-08-17,10,8,7,12,17,14,14,11,11,3
2015-08-18,12,7,10,8,10,14,13,10,15,8
2015-08-19,14,12,9,4,13,16,6,11,13,9
2015-08-20,9,8,14,13,11,11,10,10,10,11
2015-08-21,12,11,11,11,10,12,10,9,10,11
2015-08-22,11,7,11,7,12,11,12,13,18,5
2015-08-23,13,8,8,13,13,14,9,5,19,5
2015-08-24,11,10,4,10,10,9,16,13,13,11
2015-08-25,9,8,10,14,9,17,12,11,4,13
2015-08-26,11,8,16,15,12,7,9,12,9,8
2015-08-27,15,8,10,15,12,12,5,6,14,10
2015-08-28,8,11,11,13,9,14,6,12,10,13
2015-08-29,16,6,12,6,11,10,6,18,10,12
2015-08-30,9,10,12,13,7,13,12,6,9,16
2015-08-31,13,11,7,6,8,14,8,9,16,15
2015-09-01,6,6,13,9,14,7,8,16,13,15
2015-09-02,7,11,8,12,17,10,10,10,9,13
2015-09-03,7,9,13,14,9,12,16,10,9,8
2015-09-04,14,4,10,13,14,10,12,7,8,15
2015-09-05,18,10,6,14,8,11,10,12,12,6
2015-09-06,11,11,12,10,17,10,6,7,15,8
2015-09-07,15,10,14,13,10,5,8,9,12,11
2015-09-08,11,9,14,15,16,9,11,8,5,9
2015-09-09,7,17,16,7,11,10,7,10,10,12
2015-09-10,11,8,6,10,12,11,13,8,15,13
2015-09-11,18,11,12,7,9,13,8,9,10,10
2015-09-12,8,14,11,7,10,10,6,19,14,8
2015-09-13,10,11,10,7,8,7,11,8,22,13
2015-09-14,10,11,6,12,11,14,11,15,11,6
2015-09-15,11,13,12,12,10,11,8,12,11,7
2015-09-16,12,12,13,10,9,7,13,9,15,7
2015-09-17,9,8,11,13,8,7,12,9,19,11
2015-09-18,7,15,6,8,12,10,12,11,9,17
2015-09-19,8,9,12,10,8,15,8,16,10,11
2015-09-20,13,10,5,10,7,9,12,15,14,12
2015-09-21,10,9,15,9,9,14,9,10,14,8
2015-09-22,13,8,9,12,11,16,8,6,13,11
2015-09-23,11,10,10,14,9,13,11,13,7,9
2015-09-24,4,13,12,9,11,13,9,16,10,10
2015-09-25,9,11,8,13,14,9,13,12,12,6
2015-09-26,13,18,12,6,9,12,8,9,11,9
2015-09-27,7,10,13,13,14,11,14,6,12,7
2015-09-28,8,13,7,16,10,11,7,9,11,15
2015-09-29,13,7,10,9,10,8,16,6,10,18
2015-09-30,7,9,12,9,12,11,18,13,9,7
2015-10-01,10,14,8,11,14,9,7,14,3,17
2015-10-02,15,13,10,11,8,6,10,10,11,13
2015-10-03,10,15,12,8,6,9,12,11,7,17
2015-10-04,15,8,18,15,13,6,7,6,9,10
2015-10-05,8,9,17,9,7,8,13,14,13,9
2015-10-06,8,11,11,11,9,11,10,10,8,18
2015-10-07,7,12,16,6,11,7,18,6,10,14
2015-10-08,9,7,14,9,11,12,13,8,10,14
2015-10-09,9,8,12,8,6,11,13,17,11,12
2015-10-10,11,12,15,9,9,14,10,6,13,8
2015-10-11,7,14,12,17,10,13,11,9,8,6
2015-10-12,14,14,7,10,6,11,15,9,13,8
2015-10-13,11,9,13,7,11,11,12,15,9,9
2015-10-14,14,8,10,16,9,11,11,8,8,12
2015-10-15,11,9,6,14,9,10,13,7,10,18
2015-10-16,11,14,17,7,10,12,7,12,11,6
2015-10-17,9,9,12,6,12,18,9,7,14,11
2015-10-18,13,8,13,5,15,10,13,10,12,8
2015-10-19,8,12,8,14,13,15,10,8,9,10
2015-10-20,9,6,10,11,14,9,13,10,15,10
2015-10-21,6,14,9,11,11,9,14,9,11,13
2015-10-22,8,11,16,10,7,14,12,7,11,11
2015-10-23,9,8,13,10,9,15,14,6,11,12
2015-10-24,9,14,17,12,11,10,13,7,3,11
2015-10-25,7,14,8,9,10,11,12,11,15,10
2015-10-26,10,5,12,7,12,15,15,9,7,15
2015-10-27,12,8,10,18,7,10,10,12,7,13
2015-10-28,18,10,5,7,4,9,13,15,16,10
2015-10-29,10,8,6,15,10,12,10,19,7,10
2015-10-30,7,6,11,14,11,12,8,12,11,15
2015-10-31,14,13,9,7,11,12,10,11,8,12
2015-11-01,10,10,13,11,8,15,10,7,10,13
2015-11-02,8,15,12,10,5,9,14,11,11,12
2015-11-03,10,8,8,11,14,8,12,9,8,19
2015-11-04,10,7,9,17,9,7,12,11,13,12
2015-11-05,11,14,7,14,9,16,5,10,11,10
2015-11-06,11,8,10,9,11,8,22,4,9,15
2015-11-07,9,11,12,12,11,12,8,13,9,10
2015-11-08,8,8,8,11,17,13,4,15,13,10
2015-11-09,9,12,17,14,8,6,8,16,10,7
2015-11-10,9,10,8,10,14,16,11,8,11,10
2015-11-11,12,12,8,7,13,14,13,11,7,10
2015-11-12,11,8,11,10,9,15,9,14,7,13
2015-11-13,16,12,9,9,9,13,5,9,10,15
2015-11-14,7,11,9,11,12,13,7,17,8,12
2015-11-15,11,13,13,9,11,9,10,12,13,6
2015-11-16,14,9,13,13,3,14,6,11,10,14
2015-11-17,13,8,5,22,7,16,9,5,13,9
2015-11-18,7,10,17,12,10,12,13,6,12,8
2015-11-19,13,10,12,19,8,10,11,9,9,6
2015-11-20,11,12,11,16,9,14,8,6,8,12
2015-11-21,7,10,9,12,8,13,17,6,16,9
2015-11-22,3,8,14,11,14,11,12,9,14,11
2015-11-23,8,15,7,11,8,9,8,15,12,14
2015-11-24,12,12,14,9,9,5,14,7,14,11
2015-11-25,9,8,12,14,6,10,15,15,7,11
2015-11-26,14,10,8,12,9,8,13,15,9,9
2015-11-27,14,6,17,11,9,12,11,4,10,13
2015-11-28,9,8,12,13,12,8,15,9,13,8
2015-11-29,14,12,6,12,9,14,9,7,16,8
2015-11-30,16,13,9,6,15,10,10,11,7,10
2015-12-01,12,8,13,7,9,13,13,10,10,12
2015-12-02,9,9,15,10,12,12,10,13,9,8
2015-12-03,15,8,12,13,10,9,10,11,7,12
2015-12-04,15,11,8,10,15,12,11,11,9,5
2015-12-05,4,15,13,13,9,11,9,10,13,10
2015-12-06,4,10,12,9,15,8,10,7,12,20
2015-12-07,10,9,15,10,17,12,9,9,11,5
2015-12-08,10,11,10,12,12,15,6,7,8,16
2015-12-09,11,11,13,16,8,10,10,8,12,8
2015-12-10,10,13,9,10,13,6,13,12,8,13
2015-12-11,8,10,11,9,9,6,13,16,13,12
2015-12-12,14,5,13,9,12,10,16,7,8,13
2015-12-13,11,9,17,11,10,10,14,6,8,11
2015-12-14,8,11,11,19,12,6,12,5,10,13
2015-12-15,18,11,9,9,9,8,8,11,8,16
2015-12-16,18,9,7,9,10,10,9,11,10,14
2015-12-17,8,17,6,14,13,8,13,14,7,7
2015-12-18,9,10,13,14,9,13,8,7,12,12
2015-12-19,6,11,12,8,13,13,14,8,9,13
2015-12-20,14,14,7,12,10,8,12,7,12,11
2015-12-21,12,15,12,8,13,9,7,10,11,10
2015-12-22,13,10,5,14,14,13,9,13,8,8
2015-12-23,16,12,9,11,8,7,10,11,9,14
2015-12-24,15,15,13,5,10,6,11,10,12,10
2015-12-25,10,8,12,14,12,13,6,11,10,11
2015-12-26,8,14,12,12,13,7,9,6,11,15
2015-12-27,11,10,7,14,18,5,7,16,6,13
2015-12-28,7,6,13,15,12,6,11,14,9,14
2015-12-29,7,14,7,10,9,13,19,8,8,12
2015-12-30,7,10,11,13,7,15,12,11,10,11
2015-12-31,11,11,8,12,13,8,12,7,13,12
2016-01-01,12,11,12,9,7,11,11,14,13,7
2016-01-02,6,13,17,13,11,12,7,9,10,9
2016-01-03,9,12,6,9,12,8,15,18,8,10
2016-01-04,11,14,14,13,7,11,13,9,8,7
2016-01-05,10,10,13,10,9,12,9,10,12,12
2016-01-06,15,10,8,10,12,8,14,10,10,10
2016-01-07,15,11,10,13,6,8,12,8,15,9
2016-01-08,10,12,13,14,7,11,11,7,11,11
2016-01-09,11,7,12,8,14,10,14,10,13,8
2016-01-10,7,14,11,7,10,12,14,12,12,8
2016-01-11,10,11,15,11,14,3,10,12,9,12
2016-01-12,10,10,8,7,11,19,10,11,7,14
2016-01-13,7,9,10,13,11,13,10,7,18,9
2016-01-14,7,10,13,10,13,14,16,7,8,9
2016-01-15,9,15,7,7,14,9,10,14,7,15
2016-01-16,13,5,6,11,12,7,11,19,10,13
2016-01-17,6,17,13,12,11,12,8,6,9,13
2016-01-18,12,12,11,8,11,7,12,11,14,9
2016-01-19,11,10,10,7,12,10,6,15,16,10
2016-01-20,17,6,10,12,15,11,5,4,18,9
2016-01-21,9,17,13,11,7,16,7,7,14,6
2016-01-22,13,12,9,11,10,6,14,12,10,10
2016-01-23,14,10,11,9,10,5,9,12,12,15
2016-01-24,9,16,12,11,12,12,3,6,15,11
2016-01-25,9,14,9,15,12,11,10,8,7,12
2016-01-26,8,6,8,16,10,11,13,12,9,14
2016-01-27,10,12,11,22,6,13,7,6,6,14
2016-01-28,11,7,18,9,5,13,10,4,9,21
2016-01-29,7,13,12,6,13,10,13,8,12,13
2016-01-30,12,8,12,7,8,19,13,12,9,7
2016-01-31,10,21,8,10,6,11,9,13,8,11
2016-02-01,13,9,11,12,12,6,12,9,8,15
2016-02-02,12,12,13,13,11,9,5,16,11,5
2016-02-03,9,10,7,13,13,13,11,7,12,12
2016-02-04,9,6,9,12,8,11,12,12,12,16
2016-02-05,7,9,10,13,15,9,5,19,12,8
2016-02-06,11,4,9,12,11,9,13,12,10,16
2016-02-07,0,0,0,0,0,0,0,0,0,0
2016-02-08,0,0,0,0,0,0,0,0,0,0
2016-02-09,0,0,0,0,0,0,0,0,0,0
2016-02-10,0,0,0,0,0,0,0,0,0,0
2016-02-11,13,13,4,13,9,12,8,14,10,11
2016-02-12,10,6,10,13,13,12,6,17,8,12
2016-02-13,12,14,11,9,7,10,7,8,15,14
2016-02-14,9,11,10,8,8,12,12,8,13,16
2016-02-15,7,7,10,12,11,13,9,15,12,11
2016-02-16,11,7,12,12,8,10,13,8,16,10
2016-02-17,17,6,9,8,9,9,14,13,10,12
2016-02-18,9,8,15,9,15,13,7,12,4,15
2016-02-19,11,9,10,11,10,12,12,12,12,8
2016-02-20,12,12,14,10,12,14,8,10,5,10
2016-02-21,11,13,14,6,12,15,10,9,9,8
2016-02-22,13,10,11,13,9,7,12,12,10,10
2016-02-23,14,15,5,9,11,13,13,9,6,12
2016-02-24,12,9,10,12,12,9,9,13,10,11
2016-02-25,13,9,8,14,2,20,11,8,13,9
2016-02-26,15,10,8,15,9,6,8,11,10,15
2016-02-27,14,15,6,5,13,16,8,8,11,11
2016-02-28,6,13,8,9,16,10,10,14,8,13
2016-02-29,6,11,10,11,17,13,12,12,5,10
2016-03-01,14,11,7,12,8,8,11,15,13,8
2016-03-02,7,15,3,9,11,8,15,20,8,11
2016-03-03,13,12,10,6,8,12,12,9,16,9
2016-03-04,9,11,10,12,8,12,14,12,11,8
2016-03-05,7,14,10,12,11,11,11,9,11,11
2016-03-06,12,8,9,10,9,19,12,11,4,13
2016-03-07,7,13,12,10,15,14,8,7,10,11
2016-03-08,16,12,10,9,11,8,13,10,13,5
2016-03-09,9,12,12,14,9,8,6,11,14,12
2016-03-10,7,18,12,13,7,8,8,10,14,10
2016-03-11,11,15,11,11,8,14,11,12,5,9
2016-03-12,16,9,11,7,8,14,10,12,9,11
2016-03-13,8,10,5,10,10,12,13,9,14,16
2016-03-14,11,11,10,18,8,6,10,7,15,11
2016-03-15,12,9,10,11,9,14,13,8,11,10
2016-03-16,12,16,10,10,15,9,5,10,8,12
2016-03-17,9,5,9,11,7,16,11,11,20,8
2016-03-18,13,12,16,11,7,8,5,14,8,13
2016-03-19,9,12,8,10,13,11,12,13,10,9
2016-03-20,16,11,11,12,11,8,12,10,8,8
2016-03-21,17,10,10,13,18,12,7,8,2,10
2016-03-22,17,12,11,10,13,11,6,6,13,8
2016-03-23,11,7,15,11,11,6,12,12,13,9
2016-03-24,11,7,8,11,15,10,12,11,11,11
2016-03-25,7,11,11,7,9,13,15,18,9,7
2016-03-26,10,6,13,13,16,7,7,11,15,9
2016-03-27,12,11,9,12,7,8,14,6,17,11
2016-03-28,8,13,8,11,11,6,13,9,16,12
2016-03-29,14,12,11,6,8,9,12,11,11,13
2016-03-30,17,12,11,8,14,4,12,6,9,14
2016-03-31,10,10,14,10,12,8,15,10,9,9
2016-04-01,9,11,14,11,15,8,10,9,10,10
2016-04-02,10,9,14,5,10,11,9,13,8,18
2016-04-03,10,17,8,9,11,14,11,8,8,11
2016-04-04,11,11,7,10,10,19,9,12,10,8
2016-04-05,10,10,5,12,8,14,17,15,5,11
2016-04-06,13,14,16,10,14,6,8,8,10,8
2016-04-07,7,11,16,9,14,8,8,11,12,11
2016-04-08,8,14,9,16,8,6,12,10,11,13
2016-04-09,7,11,18,14,10,10,9,11,5,12
2016-04-10,7,15,9,8,16,8,13,12,8,11
2016-04-11,8,11,10,11,12,7,11,11,18,8
2016-04-12,17,13,8,10,11,11,9,11,7,10
2016-04-13,11,8,6,13,9,10,15,12,15,8
2016-04-14,15,6,11,7,11,11,13,8,13,12
2016-04-15,11,4,8,17,10,16,10,9,15,7
2016-04-16,13,13,10,13,6,12,8,13,12,7
2016-04-17,11,12,8,11,10,11,8,9,12,15
2016-04-18,7,10,16,14,9,15,11,6,9,10
2016-04-19,13,12,4,9,11,9,17,13,9,10
2016-04-20,16,9,17,7,6,8,12,12,9,11
2016-04-21,11,12,14,12,8,8,8,13,13,8
2016-04-22,10,9,8,19,12,8,12,7,14,8
2016-04-23,10,11,10,11,9,14,10,12,9,11
2016-04-24,6,15,16,9,11,7,6,16,9,12
2016-04-25,11,9,5,11,12,8,13,11,17,10
2016-04-26,11,13,7,8,10,13,8,10,13,14
2016-04-27,10,10,12,15,11,7,12,5,14,11
2016-04-28,8,17,11,10,12,13,10,7,9,10
2016-04-29,12,12,6,11,13,8,11,7,14,13
2016-04-30,7,7,11,16,12,8,11,8,16,11
2016-05-01,18,10,18,7,11,3,9,17,7,7
2016-05-02,10,9,7,16,14,10,5,13,11,12
2016-05-03,8,12,11,11,13,12,14,8,7,11
2016-05-04,9,15,8,9,12,6,8,13,14,13
2016-05-05,7,14,11,12,9,9,11,21,7,6
2016-05-06,9,10,11,11,17,9,12,13,6,9
2016-05-07,10,11,13,13,6,8,11,17,9,9
2016-05-08,9,12,17,8,8,13,8,12,12,8
2016-05-09,13,11,12,9,13,8,11,14,9,7
2016-05-10,11,10,12,7,14,10,12,11,10,10
2016-05-11,14,7,12,9,10,8,13,17,12,5
2016-05-12,12,11,7,12,14,14,11,9,5,12
2016-05-13,8,8,8,9,12,14,14,8,9,17
2016-05-14,6,14,18,7,18,7,12,9,9,7
2016-05-15,15,11,10,11,8,6,9,13,10,14
2016-05-16,16,10,14,5,9,11,8,17,8,9
2016-05-17,9,11,17,12,13,6,9,13,9,8
2016-05-18,13,15,8,4,12,13,7,8,12,15
2016-05-19,11,12,8,17,7,8,10,13,12,9
2016-05-20,10,15,9,11,13,10,11,11,8,9
2016-05-21,5,11,12,10,6,14,11,14,16,8
2016-05-22,11,11,11,14,9,11,12,9,10,9
2016-05-23,7,7,10,18,10,11,5,12,15,12
2016-05-24,12,9,13,7,9,13,6,13,14,11
2016-05-25,17,10,7,4,13,8,9,12,13,14
2016-05-26,15,6,7,11,7,13,12,10,14,12
2016-05-27,7,12,13,6,6,9,17,11,11,15
2016-05-28,10,9,9,15,13,12,4,13,10,12
2016-05-29,13,7,8,7,15,12,12,12,11,10
2016-05-30,12,9,9,8,12,14,14,13,10,6
2016-05-31,15,8,7,11,10,19,8,7,12,10
2016-06-01,8,9,19,12,9,5,16,7,8,14
2016-06-02,13,7,5,14,10,15,16,7,12,8
2016-06-03,14,5,9,12,4,13,12,15,12,11
2016-06-04,10,11,9,13,15,8,7,12,13,9
2016-06-05,14,8,6,9,7,10,15,11,11,16
2016-06-06,14,7,19,9,7,10,9,10,13,9
2016-06-07,14,7,12,9,9,12,13,11,11,9
2016-06-08,7,13,12,13,12,8,6,16,10,10
2016-06-09,11,7,14,8,13,10,8,11,16,9
2016-06-10,8,10,18,12,10,9,15,15,2,8
2016-06-11,15,15,6,6,5,9,13,15,12,11
2016-06-12,17,10,12,8,13,12,10,7,9,9
2016-06-13,12,12,8,8,8,9,7,15,10,18
2016-06-14,10,10,14,12,4,11,10,11,10,15
2016-06-15,9,10,14,15,8,12,7,11,13,8
2016-06-16,9,13,14,9,11,13,6,8,10,14
2016-06-17,9,13,9,7,7,11,12,18,11,10
2016-06-18,6,10,14,11,17,8,9,8,15,9
2016-06-19,15,8,7,12,11,8,11,10,11,14
2016-06-20,8,8,9,9,15,10,13,16,11,8
2016-06-21,13,7,11,10,14,14,14,7,6,11
2016-06-22,14,10,13,10,6,11,13,12,10,8
2016-06-23,4,13,7,10,16,10,9,11,19,8
2016-06-24,12,11,14,5,16,10,14,12,7,6
2016-06-25,12,9,11,11,11,8,11,11,10,13
2016-06-26,11,10,14,15,9,4,10,15,11,8
2016-06-27,8,11,7,18,14,14,9,6,12,8
2016-06-28,10,13,13,9,11,9,13,11,8,10
2016-06-29,13,10,5,11,10,11,9,12,16,10
2016-06-30,8,12,7,7,14,14,9,15,11,10
2016-07-01,13,12,15,11,15,9,4,10,8,10
2016-07-02,5,13,11,16,12,10,15,5,8,12
2016-07-03,16,10,8,16,12,8,7,7,10,13
2016-07-04,14,9,10,12,7,6,12,13,8,16
2016-07-05,14,16,8,11,6,7,13,11,10,11
2016-07-06,2,13,10,10,10,13,14,9,13,13
2016-07-07,11,12,13,16,6,9,10,11,10,9
2016-07-08,16,7,5,12,18,17,9,9,3,11
2016-07-09,9,16,8,14,10,7,10,13,8,12
2016-07-10,5,13,7,15,7,16,11,9,14,10
2016-07-11,8,7,15,9,8,7,18,8,13,14
2016-07-12,12,11,10,14,9,14,7,12,5,13
2016-07-13,13,11,12,8,12,11,11,9,10,10
2016-07-14,8,8,13,11,15,13,8,14,5,12
2016-07-15,16,8,16,5,10,11,7,13,12,9
2016-07-16,13,8,10,13,7,10,12,17,9,8
2016-07-17,9,13,9,6,6,15,13,16,10,10
2016-07-18,13,11,4,13,6,14,11,6,15,14
2016-07-19,11,13,10,8,12,11,16,9,10,7
2016-07-20,12,11,12,4,15,14,6,8,15,10
2016-07-21,11,15,12,6,7,10,15,11,11,9
2016-07-22,13,16,8,8,16,7,8,9,15,7
2016-07-23,13,11,12,13,11,6,7,11,14,9
2016-07-24,10,13,13,11,7,7,9,12,15,10
2016-07-25,7,8,11,12,12,10,11,10,15,11
2016-07-26,8,10,13,10,10,13,13,13,5,12
2016-07-27,14,13,11,10,7,12,11,14,6,9
2016-07-28,10,14,8,9,11,6,8,16,14,11
2016-07-29,6,15,13,10,14,7,13,8,9,12
2016-07-30,15,6,9,11,7,8,14,8,11,18
2016-07-31,16,5,6,12,20,9,12,11,8,8
2016-08-01,12,12,17,11,12,13,9,6,8,7
2016-08-02,10,10,10,12,7,11,13,13,10,11
2016-08-03,11,6,12,13,8,14,11,13,12,7
2016-08-04,10,14,8,14,7,12,5,13,13,11
2016-08-05,13,9,9,10,12,8,13,9,11,13
2016-08-06,19,11,9,12,7,8,12,5,14,10
2016-08-07,11,8,10,7,13,9,8,12,12,17
